A0A2J6MW82_9BURK	[Burkholderia	sp.	WAC0059]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PLZ03863.1}	(186	residues)																				
A0A2J6MWR1_9BURK	[Burkholderia	sp.	WAC0059]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PLZ04032.1}	(85	residues)																				
A0A2J8GMH9_VIBDI	[Vibrio	diazotrophicus]	3-deoxy-manno-octulosonate-8-phosphatase	{ECO:0000313|EMBL:PNH87237.1}	(378	residues)																							
A0A2J8GMJ5_VIBDI	[Vibrio	diazotrophicus]	Uncharacterized	protein	{ECO:0000313|EMBL:PNH87235.1}	(362	residues)																						
A0A2J8GYU1_VIBDI	[Vibrio	diazotrophicus]	Uncharacterized	protein	{ECO:0000313|EMBL:PNH91195.1}	(94	residues)																						
A0A2K4G029_9PSED	[Pseudomonas	sp.	FW300-N1A1]	Uncharacterized	protein	{ECO:0000313|EMBL:POA16863.1}	(Fragment)	(156	residues)																				
A0A2K4G2H0_9PSED	[Pseudomonas	sp.	FW300-N1A1]	Uncharacterized	protein	{ECO:0000313|EMBL:POA17355.1}	(Fragment)	(154	residues)																				
A0A2K4G5C2_9PSED	[Pseudomonas	sp.	FW300-N1A1]	Uncharacterized	protein	{ECO:0000313|EMBL:POA18713.1}	(470	residues)																					
A0A2K8UJG2_9GAMM	[Candidatus	Thiodictyon	syntrophicum]	Uncharacterized	protein	{ECO:0000313|EMBL:AUB85609.1}	(127	residues)																					
A0A2K8VH86_9FLAO	[Tenacibaculum	sp.	SZ-18]	Type	VI	secretion	protein	{ECO:0000313|EMBL:AUC16937.1}	(96	residues)																			
A0A2K9EF57_9RHOB	[Paracoccus	sp.	BM15]	Uncharacterized	protein	{ECO:0000313|EMBL:AUH33598.1}	(93	residues)																					
A0A2K9EN72_9RHOB	[Paracoccus	sp.	BM15]	Uncharacterized	protein	{ECO:0000313|EMBL:AUH33095.1}	(93	residues)																					
A0A2K9EPP1_9RHOB	[Paracoccus	sp.	BM15]	Uncharacterized	protein	{ECO:0000313|EMBL:AUH32686.1}	(100	residues)																					
A0A2K9ER65_9RHOB	[Paracoccus	sp.	BM15]	Uncharacterized	protein	{ECO:0000313|EMBL:AUH34185.1}	(93	residues)																					
A0A2K9F063_9RHOB	[Paracoccus	sp.	BM15]	Uncharacterized	protein	{ECO:0000313|EMBL:AUH33742.1}	(101	residues)																					
A0A2K9LNU6_9GAMM	[Ketobacter	alkanivorans]	Type	VI	secretion	protein	{ECO:0000313|EMBL:AUM13145.1}	(100	residues)																				
A0A2K9LPV8_9GAMM	[Ketobacter	alkanivorans]	Type	VI	secretion	protein	{ECO:0000313|EMBL:AUM14366.1}	(96	residues)																				
A0A2K9PQG5_9FLAO	[Flavivirga	eckloniae]	Type	VI	secretion	protein	{ECO:0000313|EMBL:AUP79068.1}	(96	residues)																				
A0A2L0EID4_SORCE	[Sorangium	cellulosum	(Polyangium	cellulosum)]	Uncharacterized	protein	{ECO:0000313|EMBL:AUX39061.1}	(119	residues)																				
A0A2L0EL37_SORCE	[Sorangium	cellulosum	(Polyangium	cellulosum)]	Uncharacterized	protein	{ECO:0000313|EMBL:AUX40000.1}	(126	residues)																				
A0A2L0F5A9_SORCE	[Sorangium	cellulosum	(Polyangium	cellulosum)]	Uncharacterized	protein	{ECO:0000313|EMBL:AUX46764.1}	(131	residues)																				
A0A2L0FBS7_SORCE	[Sorangium	cellulosum	(Polyangium	cellulosum)]	Uncharacterized	protein	{ECO:0000313|EMBL:AUX49055.1}	(528	residues)																				
A0A2M8IXK3_9RHOB	[Pseudooceanicola	lipolyticus]	Uncharacterized	protein	{ECO:0000313|EMBL:PJE35273.1}	(100	residues)																						
A0A2M8S3B5_9PAST	[Conservatibacter	flavescens]	Uncharacterized	protein	{ECO:0000313|EMBL:PJG85635.1}	(228	residues)																						
A0A2M9BS75_9BACT	[Hymenobacter	chitinivorans	DSM	11115]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PJJ60781.1}	(99	residues)														
A0A2M9C9K4_9FLAO	[Chryseobacterium	geocarposphaerae]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PJJ67462.1}	(96	residues)																
A0A2M9DZJ3_9GAMM	[Xanthomonadaceae	bacterium	NML03-0222]	Uncharacterized	protein	{ECO:0000313|EMBL:PJJ96087.1}	(86	residues)																					
A0A2M9E3P6_9GAMM	[Xanthomonadaceae	bacterium	NML91-0213]	Uncharacterized	protein	{ECO:0000313|EMBL:PJJ97615.1}	(172	residues)																					
A0A2M9E3P9_9GAMM	[Xanthomonadaceae	bacterium	NML91-0213]	Uncharacterized	protein	{ECO:0000313|EMBL:PJJ97619.1}	(205	residues)																					
A0A2M9E5B3_9GAMM	[Xanthomonadaceae	bacterium	NML91-0213]	Uncharacterized	protein	{ECO:0000313|EMBL:PJJ99038.1}	(86	residues)																					
A0A2N0J367_9ACTN	[Streptomyces	sp.	69]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:PKB40036.1}	(133	residues)																				
A0A2N1F5W2_9FLAO	[Tenacibaculum	sp.	Bg11-29]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PKH50311.1}	(96	residues)																			
A0A2N3UFJ0_9ACTN	[Streptomyces	sp.	GP55]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PKV68133.1}	(133	residues)															
A0A2N3Y086_SACSN	[Saccharopolyspora	spinosa]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:PKW16326.1}	(129	residues)																					
A0A2N4XN88_9RHOO	[Uliginosibacterium	sp.	TH139]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PLK48384.1}	(89	residues)																				
A0A2N5EH24_9GAMM	[Yersiniaceae	bacterium	2016Iso3]	Uncharacterized	protein	{ECO:0000313|EMBL:PLR42137.1}	(Fragment)	(81	residues)																				
A0A2N5EHE0_9GAMM	[Yersiniaceae	bacterium	2016Iso3]	Pyocin	{ECO:0000313|EMBL:PLR43225.1}	(Fragment)	(229	residues)																					
A0A2N5EPQ8_9GAMM	[Yersiniaceae	bacterium	2016Iso3]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PLR51398.1}	(89	residues)																				
A0A2N5IEV0_9RHOB	[Amylibacter	cionae]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PLS20488.1}	(97	residues)																				
A0A2N7QQ64_9GAMM	[Dyella	sp.	AD56]	Putative	deoxyribonuclease	RhsA	{ECO:0000313|EMBL:PMQ03774.1}	(95	residues)																				
A0A2N7QRX9_9GAMM	[Dyella	sp.	AD56]	Uncharacterized	protein	{ECO:0000313|EMBL:PMQ04388.1}	(180	residues)																					
A0A2N7QV18_9GAMM	[Dyella	sp.	AD56]	Uncharacterized	protein	{ECO:0000313|EMBL:PMQ05475.1}	(83	residues)																					
A0A2N7TQG1_9GAMM	[Halomonas	heilongjiangensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMR70415.1}	(278	residues)																						
A0A2N7TV25_9GAMM	[Halomonas	heilongjiangensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMR72039.1}	(95	residues)																						
A0A2N7TW06_9GAMM	[Halomonas	heilongjiangensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMR72360.1}	(87	residues)																						
A0A2N7VBB7_9BURK	[Burkholderia	dabaoshanensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS14439.1}	(87	residues)																						
A0A2N7VCQ5_9BURK	[Burkholderia	dabaoshanensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS14907.1}	(87	residues)																						
A0A2N7VFH9_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS15907.1}	(87	residues)																					
A0A2N7VFU2_9BURK	[Burkholderia	dabaoshanensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS16015.1}	(87	residues)																						
A0A2N7VIN9_9BURK	[Burkholderia	dabaoshanensis]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS16987.1}	(95	residues)																					
A0A2N7VJZ5_9BURK	[Burkholderia	dabaoshanensis]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS17480.1}	(94	residues)																					
A0A2N7VK10_9BURK	[Burkholderia	dabaoshanensis]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS17509.1}	(94	residues)																					
A0A2N7VPZ0_9BURK	[Paraburkholderia	soli]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS19213.1}	(179	residues)																						
A0A2N7VQL2_9BURK	[Burkholderia	dabaoshanensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS19458.1}	(86	residues)																						
A0A2N7VTT2_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS20566.1}	(94	residues)																					
A0A2N7VTT8_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS20563.1}	(94	residues)																					
A0A2N7VYF4_9BURK	[Burkholderia	dabaoshanensis]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS22160.1}	(91	residues)																					
A0A2N7W0W4_9BURK	[Burkholderia	dabaoshanensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS23032.1}	(178	residues)																						
A0A2N7W4N0_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS24364.1}	(94	residues)																					
A0A2N7W4Q5_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS24360.1}	(72	residues)																					
A0A2N7W7E4_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS25323.1}	(85	residues)																					
A0A2N7W9W7_9BURK	[Paraburkholderia	soli]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS26196.1}	(87	residues)																						
A0A2N7WBF9_9BURK	[Paraburkholderia	soli]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS26695.1}	(89	residues)																						
A0A2N7WCN2_9BURK	[Paraburkholderia	soli]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS27180.1}	(177	residues)																						
A0A2N7WEF7_9BURK	[Paraburkholderia	soli]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PMS27782.1}	(99	residues)																				
A0A2N7WFL8_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS28238.1}	(95	residues)																					
A0A2N7WFM8_9BURK	[Paraburkholderia	soli]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS28240.1}	(95	residues)																					
A0A2N7X182_9BURK	[Paraburkholderia	symbiotica]	Uncharacterized	protein	{ECO:0000313|EMBL:PMS35374.1}	(87	residues)																						
A0A2N7X5C1_9BURK	[Paraburkholderia	symbiotica]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS36959.1}	(87	residues)																					
A0A2N7X5Q2_9BURK	[Paraburkholderia	symbiotica]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS36954.1}	(87	residues)																					
A0A2N7X708_9BURK	[Paraburkholderia	symbiotica]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PMS37548.1}	(193	residues)																					
A0A2N8GAX3_9PSED	[Pseudomonas	sp.	GW456-E7]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PNB70917.1}	(87	residues)																				
A0A2N8GM00_9PSED	[Pseudomonas	sp.	GW456-E7]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PNB74838.1}	(84	residues)																				
A0A2N8GMV1_9PSED	[Pseudomonas	sp.	GW456-E7]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PNB75141.1}	(89	residues)																				
A0A2N8GMX1_9PSED	[Pseudomonas	sp.	GW456-E7]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PNB75139.1}	(89	residues)																				
A0A2N8GQM8_9PSED	[Pseudomonas	sp.	GW456-E7]	Uncharacterized	protein	{ECO:0000313|EMBL:PNB76099.1}	(473	residues)																					
A0A2N8ZJQ4_9VIBR	[Vibrio	tapetis	subsp.	tapetis]	Type	VI	secretion	protein	{ECO:0000313|EMBL:SON52131.1}	(100	residues)																		
A0A2N8ZJV7_9VIBR	[Vibrio	tapetis	subsp.	tapetis]	Uncharacterized	protein	{ECO:0000313|EMBL:SON52188.1}	(98	residues)																				
A0A2P6BYE4_9BACT	[Salinibacter	sp.	10B]	Uncharacterized	protein	{ECO:0000313|EMBL:PQJ33897.1}	(351	residues)																					
A0A2P7S3K9_9RHIZ	[Mesorhizobium	ephedrae]	Uncharacterized	protein	{ECO:0000313|EMBL:PSJ57060.1}	(167	residues)																						
A0A2P7TH64_9SPHI	[Sphingobacteriales	bacterium	UPWRP_1]	PaaR	repeat-containing	protein	{ECO:0000313|EMBL:PSJ74047.1}	(92	residues)																				
A0A2P8D866_9BACT	[Taibaiella	chishuiensis]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PSK93414.1}	(98	residues)																
A0A2P8HF13_9BACT	[Chitinophaga	niastensis]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PSL44796.1}	(97	residues)																
A0A2P8HGM0_9BACT	[Chitinophaga	niastensis]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PSL45361.1}	(100	residues)																
A0A2P8VK77_9ENTR	[Siccibacter	turicensis]	Type	VI	secretion	system	PAAR	protein	{ECO:0000313|EMBL:PSN07957.1}	(88	residues)																		
A0A2P8VKL6_9ENTR	[Siccibacter	turicensis]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PSN08000.1}	(85	residues)																					
A0A2P8VMF0_9ENTR	[Siccibacter	turicensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PSN08726.1}	(85	residues)																						
A0A2P8VMU6_9ENTR	[Siccibacter	turicensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PSN08881.1}	(393	residues)																						
A0A2P8VPM1_9ENTR	[Siccibacter	turicensis]	Uncharacterized	protein	{ECO:0000313|EMBL:PSN09501.1}	(85	residues)																						
A0A2R4C4C4_9BURK	[Massilia	armeniaca]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:AVR94467.1}	(84	residues)																					
A0A2R4C4J6_9BURK	[Massilia	armeniaca]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:AVR94468.1}	(84	residues)																					
A0A2R4C4R2_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR94583.1}	(88	residues)																						
A0A2R4C900_9BURK	[Massilia	armeniaca]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:AVR96114.1}	(84	residues)																					
A0A2R4C9G9_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR96289.1}	(87	residues)																						
A0A2R4C9I0_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR96286.1}	(87	residues)																						
A0A2R4CC69_9BURK	[Massilia	armeniaca]	Rhs	family	protein	{ECO:0000313|EMBL:AVR97162.1}	(447	residues)																					
A0A2R4CC90_9BURK	[Massilia	armeniaca]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:AVR97108.1}	(194	residues)																					
A0A2R4CCA5_9BURK	[Massilia	armeniaca]	Type	VI	secretion	protein	{ECO:0000313|EMBL:AVR97120.1}	(99	residues)																				
A0A2R4CDE9_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR97500.1}	(87	residues)																						
A0A2R4CDI8_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR97711.1}	(88	residues)																						
A0A2R4CDY0_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR97762.1}	(88	residues)																						
A0A2R4CEY8_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR98028.1}	(88	residues)																						
A0A2R4CF46_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR98249.1}	(92	residues)																						
A0A2R4CH57_9BURK	[Massilia	armeniaca]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:AVR98981.1}	(86	residues)																					
A0A2R4CHP2_9BURK	[Massilia	armeniaca]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:AVR99000.1}	(97	residues)																					
A0A2R4CIH0_9BURK	[Massilia	armeniaca]	Uncharacterized	protein	{ECO:0000313|EMBL:AVR99270.1}	(382	residues)																						
A0A2R5FLE6_NOSCO	[Nostoc	commune	NIES-4072]	Uncharacterized	protein	{ECO:0000313|EMBL:GBG18839.1}	(114	residues)																					
A0A2R5G2U1_NOSCO	[Nostoc	commune	NIES-4072]	Uncharacterized	protein	{ECO:0000313|EMBL:GBG22783.1}	(98	residues)																					
A0A2R7SCB5_9PSED	[Pseudomonas	sp.	HMWF010]	Type	IV	secretion	protein	Rhs	{ECO:0000313|EMBL:PTT81049.1}	(Fragment)	(86	residues)																	
A0A2R7SIY1_9PSED	[Pseudomonas	sp.	HMWF010]	Uncharacterized	protein	{ECO:0000313|EMBL:PTT82150.1}	(199	residues)																					
A0A2R8BPL9_9RHOB	[Ascidiaceihabitans	donghaensis]	Uncharacterized	protein	{ECO:0000313|EMBL:SPH27526.1}	(85	residues)																						
A0A2S0MKG8_9RHOB	[Thalassococcus	sp.	SH-1]	Uncharacterized	protein	{ECO:0000313|EMBL:AVO36352.1}	(131	residues)																					
A0A2S0MPK8_9RHOB	[Thalassococcus	sp.	SH-1]	Uncharacterized	protein	{ECO:0000313|EMBL:AVO37681.1}	(101	residues)																					
A0A2S1JMK9_9GAMM	[Microbulbifer	sp.	A4B17]	Type	VI	secretion	protein	{ECO:0000313|EMBL:AWF79623.1}	(97	residues)																			
A0A2S2CZK8_9PROT	[Azospirillum	sp.	CFH	70021]	Type	VI	secretion	protein	{ECO:0000313|EMBL:AWK89878.1}	(99	residues)																		
A0A2S2DTT2_9BACT	[Pseudarcicella	sp.	HME7025]	Uncharacterized	protein	{ECO:0000313|EMBL:AWL08709.1}	(99	residues)																					
A0A2S4D6W4_9BACT	[Candidatus	Entotheonella	serta]	Uncharacterized	protein	{ECO:0000313|EMBL:PON12167.1}	(97	residues)																					
A0A2S4LZ06_9BURK	[Paraburkholderia	eburnea]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:POR47690.1}	(88	residues)																
A0A2S4M5Y7_9BURK	[Paraburkholderia	eburnea]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:POR50114.1}	(182	residues)																					
A0A2S4M7F4_9BURK	[Paraburkholderia	eburnea]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:POR50668.1}	(87	residues)																
A0A2S4M8Y0_9BURK	[Paraburkholderia	eburnea]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:POR51154.1}	(156	residues)																					
A0A2S4MA53_9BURK	[Paraburkholderia	eburnea]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:POR51630.1}	(96	residues)																
A0A2S4MA70_9BURK	[Paraburkholderia	eburnea]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:POR51638.1}	(86	residues)																
A0A2S4MC51_9BURK	[Paraburkholderia	eburnea]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:POR52231.1}	(184	residues)																					
A0A2S4MFR3_9BURK	[Paraburkholderia	eburnea]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:POR53586.1}	(83	residues)																
A0A2S4MIQ0_9BURK	[Paraburkholderia	eburnea]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:POR54628.1}	(96	residues)																
A0A2S4MT23_SHIFL	[Shigella	flexneri]	Putative	Rhs-family	protein	{ECO:0000313|EMBL:AAN41926.1}	(135	residues)																					
A0A2S5A3Y2_9SPHI	[Solitalea	longa]	Type	VI	secretion	protein	{ECO:0000313|EMBL:POY37291.1}	(96	residues)																				
A0A2S5KL24_9PROT	[Proteobacteria	bacterium	228]	Uncharacterized	protein	{ECO:0000313|EMBL:PPC75016.1}	(145	residues)																					
A0A2S5KMR1_9PROT	[Proteobacteria	bacterium	228]	Uncharacterized	protein	{ECO:0000313|EMBL:PPC75596.1}	(138	residues)																					
A0A2S5KPH2_9PROT	[Proteobacteria	bacterium	228]	Uncharacterized	protein	{ECO:0000313|EMBL:PPC76535.1}	(147	residues)																					
A0A2S5KQL7_9PROT	[Proteobacteria	bacterium	228]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PPC77147.1}	(133	residues)																			
A0A2S5SYN3_9BURK	[Zhizhongheella	caldifontis]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PPE67707.1}	(89	residues)																					
A0A2S5T638_9BURK	[Schlegelella	thermodepolymerans]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:TCP07017.1}	(89	residues)																
A0A2S6GQW4_9PSEU	[Actinokineospora	auranticolor]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:PPK67645.1}	(135	residues)																					
A0A2S6GT75_9PSEU	[Actinokineospora	auranticolor]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:PPK68458.1}	(106	residues)																					
A0A2S8AH21_9FLAO	[Apibacter	adventoris]	Uncharacterized	protein	{ECO:0000313|EMBL:PQL95583.1}	(354	residues)																						
A0A2S8XXV7_9PSED	[Pseudomonas	sp.	MYb115]	Uncharacterized	protein	{ECO:0000313|EMBL:PRA46502.1}	(467	residues)																					
A0A2S9H0G2_9BURK	[Solimicrobium	silvestre]	Uncharacterized	protein	{ECO:0000313|EMBL:PRC93448.1}	(99	residues)																						
A0A2S9IFN8_9GAMM	[Pantoea	coffeiphila]	Uncharacterized	protein	{ECO:0000313|EMBL:PRD16597.1}	(97	residues)																						
A0A2S9QJR2_9RHIZ	[Labrys	okinawensis]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PRH89585.1}	(96	residues)																				
A0A2T0T068_9PSEU	[Umezawaea	tangerina]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PRY39061.1}	(131	residues)																
A0A2T0TEN7_9BACT	[Spirosoma	oryzae]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PRY44129.1}	(96	residues)																
A0A2T0WHI0_9BACT	[Marinilabilia	salmonicolor]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:PRY86157.1}	(Fragment)	(228	residues)																				
A0A2T0WTH3_9BACT	[Marinilabilia	salmonicolor]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PRY89995.1}	(237	residues)																
A0A2T0X4K6_9BACT	[Marinilabilia	salmonicolor]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PRY93870.1}	(238	residues)																
A0A2T0X663_9BACT	[Marinilabilia	salmonicolor]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:PRY94413.1}	(Fragment)	(188	residues)																				
A0A2T1DNV0_9CYAN	[Phormidesmis	priestleyi	ULC007]	Uncharacterized	protein	{ECO:0000313|EMBL:PSB22149.1}	(131	residues)																					
A0A2T1K6Z4_9ALTE	[Marinobacter	fuscus]	Uncharacterized	protein	{ECO:0000313|EMBL:PSF05929.1}	(115	residues)																						
A0A2T1KPA9_9ALTE	[Marinobacter	fuscus]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PSF11860.1}	(96	residues)																				
A0A2T2Y9Z7_9BACT	[Adhaeribacter	sp.	HMF7605]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PSR52332.1}	(96	residues)																			
A0A2T3MYM6_9GAMM	[Photobacterium	lipolyticum]	Uncharacterized	protein	{ECO:0000313|EMBL:PSW05092.1}	(94	residues)																						
A0A2T3N0B2_9GAMM	[Photobacterium	lipolyticum]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PSW05709.1}	(98	residues)																				
A0A2T3W9E6_9DEIO	[Deinococcus	sp.	OD32]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PTA68516.1}	(95	residues)																			
A0A2T4IE17_9RHOO	[Thauera	sp.	D20]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PTD96015.1}	(90	residues)																				
A0A2T4ZVD8_9PROT	[Nitrosomonas	sp.	Nm141]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PTM74200.1}	(99	residues)															
A0A2T5R3A8_9DELT	[Geobacter	sp.	DSM	2909]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PTV80230.1}	(120	residues)														
A0A2T5R3T0_9DELT	[Geobacter	sp.	DSM	2909]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PTV81244.1}	(120	residues)														
A0A2T5RE81_9DELT	[Geobacter	sp.	DSM	2909]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PTV90781.1}	(87	residues)														
A0A2T6BHS2_9RHOB	[Litoreibacter	ponti]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PTX55604.1}	(96	residues)																
A0A2T6C481_9FLAO	[Kordia	periserrulae]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PTX63130.1}	(95	residues)																
A0A2T6C700_9FLAO	[Kordia	periserrulae]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PTX64056.1}	(100	residues)																
A0A2T6KMD6_9RHOB	[Yoonia	sediminilitoris]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PUB17383.1}	(96	residues)																
A0A2T7G599_9RHOB	[Pelagivirga	sediminicola]	Uncharacterized	protein	{ECO:0000313|EMBL:PVA09591.1}	(88	residues)																						
A0A2T7QF45_9BACT	[Terrimonas	sp.	NS-102]	Type	VI	secretion	protein	{ECO:0000313|EMBL:PVD53937.1}	(96	residues)																			
A0A2T7SNK8_9ACTN	[Streptomyces	scopuliridis	RB72]	Uncharacterized	protein	{ECO:0000313|EMBL:PVE04488.1}	(93	residues)																					
A0A2U0ZJP7_9BACT	[Filimonas	sp.	YR581]	Putative	Zn-binding	protein	involved	in	type	VI	secretion	{ECO:0000313|EMBL:PVY19127.1}	(98	residues)															
A0A2U2DRF3_9RHIZ	[Rhizobium	album]	Uncharacterized	protein	{ECO:0000313|EMBL:PWE55878.1}	(118	residues)																						
A0A2U2H8R5_9BURK	[Massilia	glaciei]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PWF38999.1}	(86	residues)																					
A0A2U2H9W5_9BURK	[Massilia	glaciei]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PWF39400.1}	(87	residues)																					
A0A2U2HC68_9BURK	[Massilia	glaciei]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PWF40544.1}	(188	residues)																					
A0A2U2HDC3_9BURK	[Massilia	glaciei]	Uncharacterized	protein	{ECO:0000313|EMBL:PWF40984.1}	(127	residues)																						
A0A2U2HDV5_9BURK	[Massilia	glaciei]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PWF41425.1}	(138	residues)																					
A0A2U2HF58_9BURK	[Massilia	glaciei]	PAAR	domain-containing	protein	{ECO:0000313|EMBL:PWF42679.1}	(87	residues)																					
